Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
111	:	1698176972.986	  6754.444	0	0	0	0	python3 runNERSingleFile.py dSplit54 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
72	:	1698176971.639	  6758.253	0	0	0	0	python3 runNERSingleFile.py dSplit19 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
141	:	1698176974.788	  6757.042	0	0	0	0	python3 runNERSingleFile.py dSplit81 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
52	:	1698176970.977	  6770.293	0	0	0	0	python3 runNERSingleFile.py dSplit144 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
94	:	1698176972.532	  6779.585	0	0	0	0	python3 runNERSingleFile.py dSplit39 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
134	:	1698176974.264	  6786.037	0	0	0	0	python3 runNERSingleFile.py dSplit75 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
103	:	1698176972.852	  6807.677	0	0	0	0	python3 runNERSingleFile.py dSplit47 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
26	:	1698176970.357	  6823.349	0	0	0	0	python3 runNERSingleFile.py dSplit120 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
81	:	1698176971.803	  6823.427	0	0	0	0	python3 runNERSingleFile.py dSplit27 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
10	:	1698176970.037	  6826.084	0	0	0	0	python3 runNERSingleFile.py dSplit106 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
127	:	1698176973.803	  6846.466	0	0	0	0	python3 runNERSingleFile.py dSplit69 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
98	:	1698176972.718	  6850.226	0	0	0	0	python3 runNERSingleFile.py dSplit42 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
152	:	1698176975.256	  6861.404	0	0	0	0	python3 runNERSingleFile.py dSplit91 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
90	:	1698176972.246	  6900.473	0	0	0	0	python3 runNERSingleFile.py dSplit35 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
149	:	1698176975.184	  6898.273	0	0	0	0	python3 runNERSingleFile.py dSplit89 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
151	:	1698176975.231	  6904.305	0	0	0	0	python3 runNERSingleFile.py dSplit90 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
109	:	1698176972.955	  6928.021	0	0	0	0	python3 runNERSingleFile.py dSplit52 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
160	:	1698176975.647	  6934.069	0	0	0	0	python3 runNERSingleFile.py dSplit99 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
95	:	1698176972.663	  6950.962	0	0	0	0	python3 runNERSingleFile.py dSplit4 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
1	:	1698176969.972	  6993.151	0	0	0	0	python3 runNERSingleFile.py dSplit0 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
137	:	1698176974.376	  6990.562	0	0	0	0	python3 runNERSingleFile.py dSplit78 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
139	:	1698176974.672	  6994.049	0	0	0	0	python3 runNERSingleFile.py dSplit8 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
62	:	1698176971.189	  7028.433	0	0	0	0	python3 runNERSingleFile.py dSplit153 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
117	:	1698176973.296	  7108.342	0	0	0	0	python3 runNERSingleFile.py dSplit6 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
96	:	1698176972.688	  7228.687	0	0	0	0	python3 runNERSingleFile.py dSplit40 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
