Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
93	:	1695830598.245	  4574.083	0	515533	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/7/19/family_room_2023-07-19%2011:00.mp3
92	:	1695830499.898	  4724.489	0	522915	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2022/10/5/family_room_2022-10-05%2011:00.mp3
96	:	1695831783.292	  3561.580	0	464671	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/6/7/family_room_2023-06-07%2011:00.mp3
94	:	1695831049.590	  4386.719	0	468275	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/5/24/family_room_2023-05-24%2011:00.mp3
76	:	1695827471.245	  8054.194	0	686342	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio3.redcircle.com/episodes/194a2e74-06eb-4682-b51b-ba548238d4b8/stream.mp3
95	:	1695831443.766	  4157.805	0	494998	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/5/3/family_room_2023-05-03%2011:00.mp3
97	:	1695832058.654	  3850.675	0	496867	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/6/28/family_room_2023-06-28%2011:00.mp3
98	:	1695832273.575	  3714.343	0	463085	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2022/11/16/family_room_2022-11-16%2011:00.mp3
99	:	1695832473.421	  3607.266	0	420839	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2022/9/14/family_room_2022-09-14%2011:00.mp3
100	:	1695833261.022	  3138.378	0	417844	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://am1160.atl.org/podcasts/recordings/2023/7/5/family_room_2023-07-05%2011:00.mp3
